customer_id,customer_name,segment,country,city,state,postal_code,region
EB-13750,Edward Becker,Corporate,United States,Round Rock,Texas,78664,Central
SC-20725,Steven Cartwright,Consumer,United States,Redlands,California,92374,West
TS-21505,Tony Sayre,Consumer,United States,Columbia,Tennessee,38401,South
TH-21550,Tracy Hopkins,Home Office,United States,New York City,New York,10009,East
KD-16270,Karen Daniels,Consumer,United States,Houston,Texas,77095,Central
GM-14455,Gary Mitchum,Home Office,United States,Chicago,Illinois,60653,Central
PR-18880,Patrick Ryan,Consumer,United States,Oakland,California,94601,West
TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169,East
ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West
AH-10195,Alan Haines,Corporate,United States,Chicago,Illinois,60623,Central
NM-18520,Neoma Murray,Consumer,United States,Seattle,Washington,98105,West
AR-10510,Andrew Roberts,Consumer,United States,New York City,New York,10024,East
BM-11650,Brian Moss,Corporate,United States,San Diego,California,92037,West
CA-12310,Christine Abelman,Corporate,United States,Bristol,Connecticut,6010,East
NF-18595,Nicole Fjeld,Home Office,United States,Chicago,Illinois,60610,Central
AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,60610,Central
TC-21535,Tracy Collins,Home Office,United States,New York City,New York,10024,East
Dp-13240,Dean percer,Home Office,United States,Revere,Massachusetts,2151,East
MC-17425,Mark Cousins,Corporate,United States,Houston,Texas,77036,Central
LC-17050,Liz Carlisle,Consumer,United States,Mission Viejo,California,92691,West
BM-11650,Brian Moss,Corporate,United States,Dallas,Texas,75217,Central
NW-18400,Natalie Webber,Consumer,United States,Las Vegas,Nevada,89115,West
TB-21280,Toby Braunhardt,Consumer,United States,Norman,Oklahoma,73071,Central
BS-11755,Bruce Stewart,Consumer,United States,San Francisco,California,94122,West
SO-20335,Sean O'Donnell,Consumer,United States,Hempstead,New York,11550,East
CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301,Central
PO-19180,Philisse Overcash,Home Office,United States,Houston,Texas,77095,Central
TD-20995,Tamara Dahlen,Consumer,United States,Philadelphia,Pennsylvania,19120,East
SP-20620,Stefania Perrino,Corporate,United States,Tampa,Florida,33614,South
MS-17365,Maribeth Schnelling,Consumer,United States,New York City,New York,10035,East
Dp-13240,Dean percer,Home Office,United States,Charlotte,North Carolina,28205,South
DB-13660,Duane Benoit,Consumer,United States,Dallas,Texas,75081,Central
MG-17650,Matthew Grinstein,Home Office,United States,Seattle,Washington,98103,West
EH-14185,Evan Henry,Consumer,United States,Pasadena,Texas,77506,Central
CL-11890,Carl Ludwig,Consumer,United States,Philadelphia,Pennsylvania,19143,East
KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203,Central
DH-13075,Dave Hallsten,Corporate,United States,Richmond,Kentucky,40475,South
LA-16780,Laura Armstrong,Corporate,United States,Tinley Park,Illinois,60477,Central
HZ-14950,Henia Zydlo,Consumer,United States,Houston,Texas,77095,Central
CM-12190,Charlotte Melton,Consumer,United States,Los Angeles,California,90004,West
LB-16795,Laurel Beltran,Home Office,United States,Columbus,Ohio,43229,East
JF-15490,Jeremy Farry,Consumer,United States,Columbus,Ohio,43229,East
GM-14695,Greg Maxwell,Corporate,United States,San Francisco,California,94122,West
SS-20590,Sonia Sunley,Consumer,United States,Madison,Wisconsin,53711,Central
TC-21475,Tony Chapman,Home Office,United States,Aurora,Colorado,80013,West
CC-12430,Chuck Clark,Home Office,United States,New York City,New York,10024,East
CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West
DE-13255,Deanra Eno,Home Office,United States,Dubuque,Iowa,52001,Central
SZ-20035,Sam Zeldin,Home Office,United States,Lancaster,Ohio,43130,East
LF-17185,Luke Foster,Consumer,United States,Inglewood,California,90301,West
AB-10165,Alan Barnes,Consumer,United States,Bellevue,Washington,98006,West
NM-18520,Neoma Murray,Consumer,United States,Chicago,Illinois,60610,Central
RA-19945,Ryan Akin,Consumer,United States,Dallas,Texas,75217,Central
PO-19195,Phillina Ober,Home Office,United States,San Francisco,California,94122,West
KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10024,East
JD-16150,Justin Deggeller,Corporate,United States,New York City,New York,10011,East
JO-15145,Jack O'Briant,Corporate,United States,Philadelphia,Pennsylvania,19140,East
LE-16810,Laurel Elliston,Consumer,United States,Newark,Delaware,19711,East
AH-10690,Anna H�berlin,Corporate,United States,New York City,New York,10024,East
KN-16705,Kristina Nunn,Home Office,United States,Auburn,Alabama,36830,South
TB-21250,Tim Brockman,Consumer,United States,Los Angeles,California,90049,West
DP-13390,Dennis Pardue,Home Office,United States,San Francisco,California,94110,West
KN-16705,Kristina Nunn,Home Office,United States,Raleigh,North Carolina,27604,South
ST-20530,Shui Tom,Consumer,United States,Macon,Georgia,31204,South
EB-13870,Emily Burns,Consumer,United States,Nashville,Tennessee,37211,South
AH-10210,Alan Hwang,Consumer,United States,Nashville,Tennessee,37211,South
AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East
EM-13825,Elizabeth Moffitt,Corporate,United States,Dallas,Texas,75081,Central
KA-16525,Kelly Andreada,Consumer,United States,Perth Amboy,New Jersey,8861,East
HJ-14875,Heather Jas,Home Office,United States,Jacksonville,Florida,32216,South
ND-18370,Natalie DeCherney,Consumer,United States,Jacksonville,Florida,32216,South
EH-13765,Edward Hooks,Corporate,United States,Revere,Massachusetts,2151,East
MH-17455,Mark Hamilton,Consumer,United States,Jacksonville,North Carolina,28540,South
CL-11890,Carl Ludwig,Consumer,United States,San Francisco,California,94122,West
SF-20965,Sylvia Foulston,Corporate,United States,Columbus,Ohio,43229,East
EP-13915,Emily Phan,Consumer,United States,Dearborn Heights,Michigan,48127,Central
RW-19630,Rob Williams,Corporate,United States,Overland Park,Kansas,66212,Central
SJ-20500,Shirley Jackson,Consumer,United States,Santa Fe,New Mexico,87505,West
SP-20620,Stefania Perrino,Corporate,United States,San Francisco,California,94110,West
PJ-19015,Pauline Johnson,Consumer,United States,Mobile,Alabama,36608,South
CC-12610,Corey Catlett,Corporate,United States,Springfield,Virginia,22153,South
MY-18295,Muhammed Yedwab,Corporate,United States,Newark,Delaware,19711,East
DB-13210,Dean Braden,Consumer,United States,Hickory,North Carolina,28601,South
MG-17875,Michael Grace,Home Office,United States,Fort Lauderdale,Florida,33311,South
RH-19600,Rob Haberlin,Consumer,United States,Carol Stream,Illinois,60188,Central
KB-16240,Karen Bern,Corporate,United States,Saint Cloud,Minnesota,56301,Central
CA-12055,Cathy Armstrong,Home Office,United States,Los Angeles,California,90036,West
JK-15730,Joe Kamberova,Consumer,United States,Mobile,Alabama,36608,South
RD-19930,Russell D'Ascenzo,Consumer,United States,Austin,Texas,78745,Central
JK-16120,Julie Kriz,Home Office,United States,New York City,New York,10009,East
SC-20020,Sam Craven,Consumer,United States,Plano,Texas,75023,Central
HW-14935,Helen Wasserman,Corporate,United States,Chicago,Illinois,60653,Central
SC-20800,Stuart Calhoun,Consumer,United States,Jackson,Mississippi,39212,South
HA-14920,Helen Andreada,Consumer,United States,Fayetteville,North Carolina,28314,South
MG-17875,Michael Grace,Home Office,United States,Aurora,Illinois,60505,Central
DM-12955,Dario Medina,Corporate,United States,Sacramento,California,95823,West
DM-13345,Denise Monton,Corporate,United States,Des Moines,Iowa,50315,Central
ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,92105,West
GA-14515,George Ashbrook,Consumer,United States,Dallas,Texas,75081,Central
SU-20665,Stephanie Ulpright,Home Office,United States,Jackson,Mississippi,39212,South
BD-11320,Bill Donatelli,Consumer,United States,San Diego,California,92024,West
DB-13405,Denny Blanton,Consumer,United States,Orlando,Florida,32839,South
RP-19855,Roy Phan,Corporate,United States,Lafayette,Indiana,47905,Central
EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10035,East
JL-15835,John Lee,Consumer,United States,Los Angeles,California,90049,West
FM-14380,Fred McMath,Consumer,United States,New York City,New York,10024,East
SB-20290,Sean Braxton,Corporate,United States,Henderson,Kentucky,42420,South
SV-20365,Seth Vernon,Consumer,United States,Columbus,Ohio,43229,East
MM-17920,Michael Moore,Consumer,United States,College Station,Texas,77840,Central
RD-19810,Ross DeVincentis,Home Office,United States,Richmond,Kentucky,40475,South
ME-17320,Maria Etezadi,Home Office,United States,Chicago,Illinois,60653,Central
FH-14275,Frank Hawley,Corporate,United States,Philadelphia,Pennsylvania,19120,East
PO-18865,Patrick O'Donnell,Consumer,United States,Los Angeles,California,90036,West
CC-12550,Clay Cheatham,Consumer,United States,Los Angeles,California,90008,West
TS-21505,Tony Sayre,Consumer,United States,San Francisco,California,94122,West
MD-17350,Maribeth Dona,Consumer,United States,Akron,Ohio,44312,East
GT-14755,Guy Thornton,Consumer,United States,Los Angeles,California,90049,West
RD-19660,Robert Dilbeck,Home Office,United States,Independence,Missouri,64055,Central
DB-12910,Daniel Byrd,Home Office,United States,Dallas,Texas,75220,Central
JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105,West
FC-14335,Fred Chung,Corporate,United States,Mesquite,Texas,75150,Central
JW-15955,Joni Wasserman,Consumer,United States,Long Beach,New York,11561,East
DC-12850,Dan Campbell,Consumer,United States,North Miami,Florida,33161,South
FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,West
MT-17815,Meg Tillman,Consumer,United States,Jackson,Mississippi,39212,South
DK-13090,Dave Kipp,Consumer,United States,Fremont,Nebraska,68025,Central
KD-16495,Keith Dawkins,Corporate,United States,Jackson,Michigan,49201,Central
AG-10300,Aleksandra Gannaway,Corporate,United States,San Francisco,California,94122,West
MH-18115,Mick Hernandez,Home Office,United States,Lancaster,Ohio,43130,East
AC-10450,Amy Cox,Consumer,United States,Lafayette,Louisiana,70506,South
FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475,South
RA-19285,Ralph Arnett,Consumer,United States,Houston,Texas,77070,Central
JG-15160,James Galang,Consumer,United States,New York City,New York,10024,East
NZ-18565,Nick Zandusky,Home Office,United States,Toledo,Ohio,43615,East
KM-16225,Kalyca Meade,Corporate,United States,Philadelphia,Pennsylvania,19143,East
LC-17140,Logan Currie,Consumer,United States,Philadelphia,Pennsylvania,19140,East
NP-18700,Nora Preis,Consumer,United States,Denver,Colorado,80219,West
RB-19330,Randy Bradley,Consumer,United States,Philadelphia,Pennsylvania,19143,East
TH-21550,Tracy Hopkins,Home Office,United States,Columbia,Maryland,21044,East
CK-12595,Clytie Kelty,Consumer,United States,New York City,New York,10024,East
ST-20530,Shui Tom,Consumer,United States,New York City,New York,10035,East
GB-14530,George Bell,Corporate,United States,Newark,Ohio,43055,East
NC-18535,Nick Crebassa,Corporate,United States,Dallas,Texas,75217,Central
AB-10255,Alejandro Ballentine,Home Office,United States,Philadelphia,Pennsylvania,19134,East
SC-20770,Stewart Carmichael,Corporate,United States,San Antonio,Texas,78207,Central
JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,19120,East
RA-19285,Ralph Arnett,Consumer,United States,Los Angeles,California,90004,West
SH-19975,Sally Hughsby,Corporate,United States,Smyrna,Tennessee,37167,South
JC-15775,John Castell,Consumer,United States,Macon,Georgia,31204,South
BC-11125,Becky Castell,Home Office,United States,San Francisco,California,94109,West
JH-15985,Joseph Holt,Consumer,United States,Seattle,Washington,98103,West
CC-12610,Corey Catlett,Corporate,United States,Columbus,Ohio,43229,East
DB-12970,Darren Budd,Corporate,United States,Los Angeles,California,90004,West
PP-18955,Paul Prost,Home Office,United States,Springfield,Ohio,45503,East
MC-17845,Michael Chen,Consumer,United States,Los Angeles,California,90008,West
VF-21715,Vicky Freymann,Home Office,United States,Los Angeles,California,90045,West
MC-17275,Marc Crier,Consumer,United States,Memphis,Tennessee,38109,South
DB-13210,Dean Braden,Consumer,United States,Detroit,Michigan,48234,Central
AJ-10945,Ashley Jarboe,Consumer,United States,Lawrence,Indiana,46226,Central
CP-12340,Christine Phan,Corporate,United States,Jacksonville,Florida,32216,South
DB-13555,Dorothy Badders,Corporate,United States,Dublin,Ohio,43017,East
EB-13750,Edward Becker,Corporate,United States,Plantation,Florida,33317,South
JP-15460,Jennifer Patt,Corporate,United States,Glendale,Arizona,85301,West
SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,Central
FM-14290,Frank Merwin,Home Office,United States,Quincy,Massachusetts,2169,East
TB-21250,Tim Brockman,Consumer,United States,Salem,Oregon,97301,West
EH-14125,Eugene Hildebrand,Home Office,United States,Troy,Ohio,45373,East
ML-17410,Maris LaWare,Consumer,United States,Philadelphia,Pennsylvania,19143,East
MH-17620,Matt Hagelstein,Corporate,United States,San Diego,California,92105,West
BT-11680,Brian Thompson,Consumer,United States,Clinton,Maryland,20735,East
JC-15340,Jasper Cacioppo,Consumer,United States,Riverside,California,92503,West
DB-13210,Dean Braden,Consumer,United States,Port Saint Lucie,Florida,34952,South
DO-13435,Denny Ordway,Consumer,United States,Mesa,Arizona,85204,West
FA-14230,Frank Atkinson,Corporate,United States,Denver,Colorado,80219,West
QJ-19255,Quincy Jones,Corporate,United States,Springfield,Virginia,22153,South
TC-21475,Tony Chapman,Home Office,United States,Seattle,Washington,98115,West
ON-18715,Odella Nelson,Corporate,United States,Tempe,Arizona,85281,West
AD-10180,Alan Dominguez,Home Office,United States,Yonkers,New York,10701,East
AC-10615,Ann Chong,Corporate,United States,Rochester,New York,14609,East
MF-17665,Maureen Fritzler,Corporate,United States,Toledo,Ohio,43615,East
DH-13075,Dave Hallsten,Corporate,United States,Decatur,Alabama,35601,South
EN-13780,Edward Nazzal,Consumer,United States,Dallas,Texas,75220,Central
SS-20140,Saphhira Shifley,Corporate,United States,Mesquite,Texas,75150,Central
RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West
JW-15955,Joni Wasserman,Consumer,United States,Seattle,Washington,98103,West
JK-15625,Jim Karlsson,Consumer,United States,Olympia,Washington,98502,West
JO-15550,Jesus Ocampo,Home Office,United States,Omaha,Nebraska,68104,Central
TP-21130,Theone Pippenger,Consumer,United States,Columbus,Georgia,31907,South
BS-11590,Brendan Sweed,Corporate,United States,Columbus,Indiana,47201,Central
AB-10255,Alejandro Ballentine,Home Office,United States,Jackson,Mississippi,39212,South
FO-14305,Frank Olsen,Consumer,United States,Houston,Texas,77070,Central
MF-17665,Maureen Fritzler,Corporate,United States,Phoenix,Arizona,85023,West
SA-20830,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60653,Central
SH-19975,Sally Hughsby,Corporate,United States,Denver,Colorado,80219,West
JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East
KH-16630,Ken Heidel,Corporate,United States,Clinton,Maryland,20735,East
RM-19750,Roland Murray,Consumer,United States,New York City,New York,10011,East
VM-21835,Vivian Mathis,Consumer,United States,Newark,Delaware,19711,East
LH-17155,Logan Haushalter,Consumer,United States,Jackson,Michigan,49201,Central
WB-21850,William Brown,Consumer,United States,New York City,New York,10011,East
AP-10915,Arthur Prichep,Consumer,United States,Rock Hill,South Carolina,29730,South
RA-19915,Russell Applegate,Consumer,United States,Columbus,Georgia,31907,South
DR-12880,Dan Reichenbach,Corporate,United States,Inglewood,California,90301,West
JG-15310,Jason Gross,Corporate,United States,Odessa,Texas,79762,Central
LC-16870,Lena Cacioppo,Consumer,United States,Newark,Ohio,43055,East
